timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1564640496759,42,Click Order,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group - Highway Order Search 5-3,,false,,689,881,3,3,null,42,1,0
1564640496792,43,Login URL,403,Forbidden,Thread Group - Highway Order Search 5-1,text,false,,689,712,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login,43,0,0
1564640496617,218,Login,,"Number of samples in transaction : 2, number of failing samples : 2",Thread Group - Highway Order Search 5-1,,false,,1378,1344,3,3,null,218,0,133
1564640496798,43,Search OakBrook Terrace,403,Forbidden,Thread Group - Highway Order Search 5-2,text,false,,689,4845,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/enc/highway/loadSearchGrid?sEcho=1&iColumns=40&sColumns=%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C&iDisplayStart=0&iDisplayLength=25&mDataProp_0=orderId&sSearch_0=&bRegex_0=false&bSearchable_0=false&bSortable_0=false&mDataProp_1=orderId&sSearch_1=&bRegex_1=false&bSearchable_1=false&bSortable_1=false&mDataProp_2=orderId&sSearch_2=&bRegex_2=false&bSearchable_2=true&bSortable_2=true&mDataProp_3=orderStatus&sSearch_3=&bRegex_3=false&bSearchable_3=true&bSortable_3=true&mDataProp_4=reqPichUpDate&sSearch_4=~&bRegex_4=false&bSearchable_4=true&bSortable_4=true&mDataProp_5=appPickupDate&sSearch_5=~&bRegex_5=false&bSearchable_5=true&bSortable_5=true&mDataProp_6=arrivalPickupDate&sSearch_6=~&bRegex_6=false&bSearchable_6=true&bSortable_6=true&mDataProp_7=actualPickUpDate&sSearch_7=~&bRegex_7=false&bSearchable_7=true&bSortable_7=true&mDataProp_8=shipper&sSearch_8=&bRegex_8=false&bSearchable_8=true&bSortable_8=true&mDataProp_9=originCity&sSearch_9=&bRegex_9=false&bSearchable_9=true&bSortable_9=true&mDataProp_10=originState&sSearch_10=&bRegex_10=false&bSearchable_10=true&bSortable_10=true&mDataProp_11=reqDeliveryDate&sSearch_11=~&bRegex_11=false&bSearchable_11=true&bSortable_11=true&mDataProp_12=appDelDate&sSearch_12=~&bRegex_12=false&bSearchable_12=true&bSortable_12=true&mDataProp_13=arrivalDelDate&sSearch_13=~&bRegex_13=false&bSearchable_13=true&bSortable_13=true&mDataProp_14=actualDeliveryDate&sSearch_14=~&bRegex_14=false&bSearchable_14=true&bSortable_14=true&mDataProp_15=consignee&sSearch_15=&bRegex_15=false&bSearchable_15=true&bSortable_15=true&mDataProp_16=destinationCity&sSearch_16=&bRegex_16=false&bSearchable_16=true&bSortable_16=true&mDataProp_17=destinationState&sSearch_17=&bRegex_17=false&bSearchable_17=true&bSortable_17=true&mDataProp_18=lastStatus&sSearch_18=&bRegex_18=false&bSearchable_18=true&bSortable_18=true&mDataProp_19=lastStatusDate&sSearch_19=~&bRegex_19=false&bSearchable_19=true&bSortable_19=true&mDataProp_20=mccNumber&sSearch_20=&bRegex_20=false&bSearchable_20=true&bSortable_20=true&mDataProp_21=vendor&sSearch_21=&bRegex_21=false&bSearchable_21=true&bSortable_21=true&mDataProp_22=dispatcher&sSearch_22=&bRegex_22=false&bSearchable_22=true&bSortable_22=true&mDataProp_23=csrName&sSearch_23=&bRegex_23=false&bSearchable_23=true&bSortable_23=true&mDataProp_24=customerId&sSearch_24=&bRegex_24=false&bSearchable_24=true&bSortable_24=true&mDataProp_25=customer&sSearch_25=&bRegex_25=false&bSearchable_25=true&bSortable_25=true&mDataProp_26=customerRef&sSearch_26=&bRegex_26=false&bSearchable_26=true&bSortable_26=true&mDataProp_27=salesRep&sSearch_27=&bRegex_27=false&bSearchable_27=true&bSortable_27=true&mDataProp_28=equipment&sSearch_28=&bRegex_28=false&bSearchable_28=true&bSortable_28=true&mDataProp_29=equipmentType&sSearch_29=&bRegex_29=false&bSearchable_29=true&bSortable_29=true&mDataProp_30=exportDate&sSearch_30=&bRegex_30=false&bSearchable_30=true&bSortable_30=true&mDataProp_31=invoiceDate&sSearch_31=&bRegex_31=false&bSearchable_31=true&bSortable_31=true&mDataProp_32=invoice&sSearch_32=&bRegex_32=false&bSearchable_32=true&bSortable_32=true&mDataProp_33=totalRevenue&sSearch_33=&bRegex_33=false&bSearchable_33=true&bSortable_33=true&mDataProp_34=totalExpense&sSearch_34=&bRegex_34=false&bSearchable_34=true&bSortable_34=true&mDataProp_35=project&sSearch_35=&bRegex_35=false&bSearchable_35=true&bSortable_35=true&mDataProp_36=equipmentPrefix&sSearch_36=&bRegex_36=false&bSearchable_36=true&bSortable_36=true&mDataProp_37=weight&sSearch_37=&bRegex_37=false&bSearchable_37=true&bSortable_37=true&mDataProp_38=specialRequest&sSearch_38=&bRegex_38=false&bSearchable_38=true&bSortable_38=true&mDataProp_39=null&sSearch_39=&bRegex_39=false&bSearchable_39=true&bSortable_39=false&sSearch=&bRegex=false&iSortCol_0=2&sSortDir_0=asc&iSortingCols=1&office=Oakbrook+Terrace&officeId=7&salesPersonId=&salesPersonName=&csrName=&orderStatusList=+%27COM%27%2C++%27ACG%27%2C++%27COV%27%2C++%27CFM%27%2C++%27DSP%27%2C++%27DDP%27%2C++%27LOD%27%2C++%27EPD%27%2C++%27PPD%27&_=1559896525559,43,0,0
1564640496754,86,Enchanced Order Search,,"Number of samples in transaction : 2, number of failing samples : 2",Thread Group - Highway Order Search 5-2,,false,,1378,5709,3,3,null,86,2,0
1564640496802,42,Click Add Location,403,Forbidden,Thread Group - Highway Order Search 5-3,text,false,,689,811,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/location/orderLocation/begin?menuId=2&pageId=15&_pageLabel=page_location_edit_visible&MLMenu=true,42,0,0
1564640496802,42,Highway Search ,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group - Highway Order Search 5-3,,false,,689,811,3,3,null,42,0,0
1564640496835,42,Authenticate,403,Forbidden,Thread Group - Highway Order Search 5-1,text,false,,689,889,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/j_spring_security_check,42,0,0
1564640496842,43,Click Order Id,403,Forbidden,Thread Group - Highway Order Search 5-2,text,false,Test failed: text expected to contain /Order 1207954 loaded successfully/,689,881,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/highway/order/begin?menuId=2&pageId=10&_pageLabel=page_add_order&prevPage=highway&orderId=1207954,43,0,0
1564640496842,43,Click Order,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group - Highway Order Search 5-2,,false,,689,881,3,3,null,43,0,0
1564640496844,41,Search Zip Code,403,Forbidden,Thread Group - Highway Order Search 5-3,text,false,Test failed: text expected to contain /SAFFELL-AR/,689,989,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/getLocationInfo?api=getCityAndStateForZip&country=US&city=&state=&zip=72572,41,0,0
1564640496844,41,Search Zip Code,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group - Highway Order Search 5-3,,false,,689,989,3,3,null,41,1,0
1564640496877,43,AuthSuccess,403,Forbidden,Thread Group - Highway Order Search 5-1,text,false,,689,750,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/login/onAuthSuccess,43,0,0
1564640496835,85,Authenticate Login,,"Number of samples in transaction : 2, number of failing samples : 2",Thread Group - Highway Order Search 5-1,,false,,1378,1639,3,3,null,85,0,0
1564640496886,42,Click Logout,403,Forbidden,Thread Group - Highway Order Search 5-3,text,false,,689,720,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/j_spring_security_logout,42,0,0
1564640496885,44,Click Add Location,403,Forbidden,Thread Group - Highway Order Search 5-2,text,false,,689,811,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/location/orderLocation/begin?menuId=2&pageId=15&_pageLabel=page_location_edit_visible&MLMenu=true,44,0,0
1564640496885,44,Highway Search ,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group - Highway Order Search 5-2,,false,,689,811,3,3,null,44,0,0
1564640496920,43,Highway Order Search,403,Forbidden,Thread Group - Highway Order Search 5-1,text,false,,689,837,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/cas/enhancedOrderSearchAction.do?menuId=2&pageId=6&_pageLabel=page_highway_search&MLMenu=true,43,0,0
1564640496920,43,Highway Order Search,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group - Highway Order Search 5-1,,false,,689,837,3,3,null,43,0,0
1564640496928,41,Milo Login,403,Forbidden,Thread Group - Highway Order Search 5-3,text,false,,689,736,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,41,0,0
1564640496886,83,Logout,,"Number of samples in transaction : 2, number of failing samples : 2",Thread Group - Highway Order Search 5-3,,false,,1378,1456,3,3,null,83,0,0
1564640496929,43,Search Zip Code,403,Forbidden,Thread Group - Highway Order Search 5-2,text,false,Test failed: text expected to contain /SAFFELL-AR/,689,989,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/getLocationInfo?api=getCityAndStateForZip&country=US&city=&state=&zip=72572,43,0,0
1564640496929,43,Search Zip Code,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group - Highway Order Search 5-2,,false,,689,989,3,3,null,43,0,0
1564640496963,42,Click Order ID,403,Forbidden,Thread Group - Highway Order Search 5-1,text,false,Test failed: text expected to contain /Order 1208086 loaded successfully/,689,850,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/highway/order/begin?menuId=2&pageId=10&_pageLabel=page_add_order&orderId=1208086,42,0,0
1564640496963,42,Click Order,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group - Highway Order Search 5-1,,false,,689,850,3,3,null,42,1,0
1564640496972,44,Click Logout,403,Forbidden,Thread Group - Highway Order Search 5-2,text,false,,689,720,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/j_spring_security_logout,44,0,0
1564640497006,43,Click Enchanced Order Search,403,Forbidden,Thread Group - Highway Order Search 5-1,text,false,,689,864,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/enc/highway/search?menuId=2&pageId=7&_pageLabel=page_highway_order_search_new&MLMenu=true,43,0,0
1564640497016,48,Milo Login,403,Forbidden,Thread Group - Highway Order Search 5-2,text,false,,689,736,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,48,0,0
1564640496972,92,Logout,,"Number of samples in transaction : 2, number of failing samples : 2",Thread Group - Highway Order Search 5-2,,false,,1378,1456,3,3,null,92,0,0
1564640497049,43,Search OakBrook Terrace,403,Forbidden,Thread Group - Highway Order Search 5-1,text,false,,689,4845,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/enc/highway/loadSearchGrid?sEcho=1&iColumns=40&sColumns=%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C&iDisplayStart=0&iDisplayLength=25&mDataProp_0=orderId&sSearch_0=&bRegex_0=false&bSearchable_0=false&bSortable_0=false&mDataProp_1=orderId&sSearch_1=&bRegex_1=false&bSearchable_1=false&bSortable_1=false&mDataProp_2=orderId&sSearch_2=&bRegex_2=false&bSearchable_2=true&bSortable_2=true&mDataProp_3=orderStatus&sSearch_3=&bRegex_3=false&bSearchable_3=true&bSortable_3=true&mDataProp_4=reqPichUpDate&sSearch_4=~&bRegex_4=false&bSearchable_4=true&bSortable_4=true&mDataProp_5=appPickupDate&sSearch_5=~&bRegex_5=false&bSearchable_5=true&bSortable_5=true&mDataProp_6=arrivalPickupDate&sSearch_6=~&bRegex_6=false&bSearchable_6=true&bSortable_6=true&mDataProp_7=actualPickUpDate&sSearch_7=~&bRegex_7=false&bSearchable_7=true&bSortable_7=true&mDataProp_8=shipper&sSearch_8=&bRegex_8=false&bSearchable_8=true&bSortable_8=true&mDataProp_9=originCity&sSearch_9=&bRegex_9=false&bSearchable_9=true&bSortable_9=true&mDataProp_10=originState&sSearch_10=&bRegex_10=false&bSearchable_10=true&bSortable_10=true&mDataProp_11=reqDeliveryDate&sSearch_11=~&bRegex_11=false&bSearchable_11=true&bSortable_11=true&mDataProp_12=appDelDate&sSearch_12=~&bRegex_12=false&bSearchable_12=true&bSortable_12=true&mDataProp_13=arrivalDelDate&sSearch_13=~&bRegex_13=false&bSearchable_13=true&bSortable_13=true&mDataProp_14=actualDeliveryDate&sSearch_14=~&bRegex_14=false&bSearchable_14=true&bSortable_14=true&mDataProp_15=consignee&sSearch_15=&bRegex_15=false&bSearchable_15=true&bSortable_15=true&mDataProp_16=destinationCity&sSearch_16=&bRegex_16=false&bSearchable_16=true&bSortable_16=true&mDataProp_17=destinationState&sSearch_17=&bRegex_17=false&bSearchable_17=true&bSortable_17=true&mDataProp_18=lastStatus&sSearch_18=&bRegex_18=false&bSearchable_18=true&bSortable_18=true&mDataProp_19=lastStatusDate&sSearch_19=~&bRegex_19=false&bSearchable_19=true&bSortable_19=true&mDataProp_20=mccNumber&sSearch_20=&bRegex_20=false&bSearchable_20=true&bSortable_20=true&mDataProp_21=vendor&sSearch_21=&bRegex_21=false&bSearchable_21=true&bSortable_21=true&mDataProp_22=dispatcher&sSearch_22=&bRegex_22=false&bSearchable_22=true&bSortable_22=true&mDataProp_23=csrName&sSearch_23=&bRegex_23=false&bSearchable_23=true&bSortable_23=true&mDataProp_24=customerId&sSearch_24=&bRegex_24=false&bSearchable_24=true&bSortable_24=true&mDataProp_25=customer&sSearch_25=&bRegex_25=false&bSearchable_25=true&bSortable_25=true&mDataProp_26=customerRef&sSearch_26=&bRegex_26=false&bSearchable_26=true&bSortable_26=true&mDataProp_27=salesRep&sSearch_27=&bRegex_27=false&bSearchable_27=true&bSortable_27=true&mDataProp_28=equipment&sSearch_28=&bRegex_28=false&bSearchable_28=true&bSortable_28=true&mDataProp_29=equipmentType&sSearch_29=&bRegex_29=false&bSearchable_29=true&bSortable_29=true&mDataProp_30=exportDate&sSearch_30=&bRegex_30=false&bSearchable_30=true&bSortable_30=true&mDataProp_31=invoiceDate&sSearch_31=&bRegex_31=false&bSearchable_31=true&bSortable_31=true&mDataProp_32=invoice&sSearch_32=&bRegex_32=false&bSearchable_32=true&bSortable_32=true&mDataProp_33=totalRevenue&sSearch_33=&bRegex_33=false&bSearchable_33=true&bSortable_33=true&mDataProp_34=totalExpense&sSearch_34=&bRegex_34=false&bSearchable_34=true&bSortable_34=true&mDataProp_35=project&sSearch_35=&bRegex_35=false&bSearchable_35=true&bSortable_35=true&mDataProp_36=equipmentPrefix&sSearch_36=&bRegex_36=false&bSearchable_36=true&bSortable_36=true&mDataProp_37=weight&sSearch_37=&bRegex_37=false&bSearchable_37=true&bSortable_37=true&mDataProp_38=specialRequest&sSearch_38=&bRegex_38=false&bSearchable_38=true&bSortable_38=true&mDataProp_39=null&sSearch_39=&bRegex_39=false&bSearchable_39=true&bSortable_39=false&sSearch=&bRegex=false&iSortCol_0=2&sSortDir_0=asc&iSortingCols=1&office=Oakbrook+Terrace&officeId=7&salesPersonId=&salesPersonName=&csrName=&orderStatusList=+%27COM%27%2C++%27ACG%27%2C++%27COV%27%2C++%27CFM%27%2C++%27DSP%27%2C++%27DDP%27%2C++%27LOD%27%2C++%27EPD%27%2C++%27PPD%27&_=1559896525559,43,0,0
1564640497006,86,Enchanced Order Search,,"Number of samples in transaction : 2, number of failing samples : 2",Thread Group - Highway Order Search 5-1,,false,,1378,5709,3,3,null,86,0,0
1564640497092,43,Click Order Id,403,Forbidden,Thread Group - Highway Order Search 5-1,text,false,Test failed: text expected to contain /Order 1207954 loaded successfully/,689,881,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/highway/order/begin?menuId=2&pageId=10&_pageLabel=page_add_order&prevPage=highway&orderId=1207954,43,0,0
1564640497092,43,Click Order,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group - Highway Order Search 5-1,,false,,689,881,3,3,null,43,0,0
1564640496970,182,Login URL,403,Forbidden,Thread Group - Highway Order Search 5-3,text,false,,689,632,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/mil_ops/mil_dt,182,0,136
1564640497135,48,Click Add Location,403,Forbidden,Thread Group - Highway Order Search 5-1,text,false,,689,811,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/location/orderLocation/begin?menuId=2&pageId=15&_pageLabel=page_location_edit_visible&MLMenu=true,48,0,0
1564640497135,48,Highway Search ,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group - Highway Order Search 5-1,,false,,689,811,3,3,null,48,0,0
1564640497152,45,Login URL,403,Forbidden,Thread Group - Highway Order Search 5-3,text,false,,689,712,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login,43,0,0
1564640496969,227,Login,,"Number of samples in transaction : 2, number of failing samples : 2",Thread Group - Highway Order Search 5-3,,false,,1378,1344,3,3,null,225,1,136
1564640497183,43,Search Zip Code,403,Forbidden,Thread Group - Highway Order Search 5-1,text,false,Test failed: text expected to contain /SAFFELL-AR/,689,989,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/getLocationInfo?api=getCityAndStateForZip&country=US&city=&state=&zip=72572,43,0,0
1564640497183,43,Search Zip Code,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group - Highway Order Search 5-1,,false,,689,989,3,3,null,43,0,0
1564640497064,168,Login URL,403,Forbidden,Thread Group - Highway Order Search 5-2,text,false,,689,632,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/mil_ops/mil_dt,168,0,128
1564640497197,43,Authenticate,403,Forbidden,Thread Group - Highway Order Search 5-3,text,false,,689,889,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/j_spring_security_check,43,0,0
1564640497226,42,Click Logout,403,Forbidden,Thread Group - Highway Order Search 5-1,text,false,,689,720,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/j_spring_security_logout,42,0,0
1564640497232,42,Login URL,403,Forbidden,Thread Group - Highway Order Search 5-2,text,false,,689,712,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login,42,0,0
1564640497064,210,Login,,"Number of samples in transaction : 2, number of failing samples : 2",Thread Group - Highway Order Search 5-2,,false,,1378,1344,3,3,null,210,0,128
1564640497240,42,AuthSuccess,403,Forbidden,Thread Group - Highway Order Search 5-3,text,false,,689,750,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/login/onAuthSuccess,42,0,0
1564640497197,85,Authenticate Login,,"Number of samples in transaction : 2, number of failing samples : 2",Thread Group - Highway Order Search 5-3,,false,,1378,1639,3,3,null,85,0,0
1564640497268,43,Milo Login,403,Forbidden,Thread Group - Highway Order Search 5-1,text,false,,689,736,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,43,0,0
1564640497226,85,Logout,,"Number of samples in transaction : 2, number of failing samples : 2",Thread Group - Highway Order Search 5-1,,false,,1378,1456,3,3,null,85,0,0
1564640497274,41,Authenticate,403,Forbidden,Thread Group - Highway Order Search 5-2,text,false,,689,889,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/j_spring_security_check,41,0,0
1564640497282,43,Highway Order Search,403,Forbidden,Thread Group - Highway Order Search 5-3,text,false,,689,837,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/cas/enhancedOrderSearchAction.do?menuId=2&pageId=6&_pageLabel=page_highway_search&MLMenu=true,43,0,0
1564640497282,43,Highway Order Search,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group - Highway Order Search 5-3,,false,,689,837,3,3,null,43,0,0
1564640497315,41,AuthSuccess,403,Forbidden,Thread Group - Highway Order Search 5-2,text,false,,689,750,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/login/onAuthSuccess,41,0,0
1564640497274,82,Authenticate Login,,"Number of samples in transaction : 2, number of failing samples : 2",Thread Group - Highway Order Search 5-2,,false,,1378,1639,3,3,null,82,0,0
1564640497325,43,Click Order ID,403,Forbidden,Thread Group - Highway Order Search 5-3,text,false,Test failed: text expected to contain /Order 1208086 loaded successfully/,689,850,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/highway/order/begin?menuId=2&pageId=10&_pageLabel=page_add_order&orderId=1208086,43,0,0
1564640497325,43,Click Order,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group - Highway Order Search 5-3,,false,,689,850,3,3,null,43,0,0
1564640497356,41,Highway Order Search,403,Forbidden,Thread Group - Highway Order Search 5-2,text,false,,689,837,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/cas/enhancedOrderSearchAction.do?menuId=2&pageId=6&_pageLabel=page_highway_search&MLMenu=true,41,0,0
1564640497356,41,Highway Order Search,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group - Highway Order Search 5-2,,false,,689,837,3,3,null,41,0,0
1564640497368,43,Click Enchanced Order Search,403,Forbidden,Thread Group - Highway Order Search 5-3,text,false,,689,864,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/enc/highway/search?menuId=2&pageId=7&_pageLabel=page_highway_order_search_new&MLMenu=true,42,0,0
1564640497397,41,Click Order ID,403,Forbidden,Thread Group - Highway Order Search 5-2,text,false,Test failed: text expected to contain /Order 1208086 loaded successfully/,689,850,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/highway/order/begin?menuId=2&pageId=10&_pageLabel=page_add_order&orderId=1208086,41,0,0
1564640497397,41,Click Order,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group - Highway Order Search 5-2,,false,,689,850,3,3,null,41,0,0
1564640497411,43,Search OakBrook Terrace,403,Forbidden,Thread Group - Highway Order Search 5-3,text,false,,689,4845,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/enc/highway/loadSearchGrid?sEcho=1&iColumns=40&sColumns=%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C%2C&iDisplayStart=0&iDisplayLength=25&mDataProp_0=orderId&sSearch_0=&bRegex_0=false&bSearchable_0=false&bSortable_0=false&mDataProp_1=orderId&sSearch_1=&bRegex_1=false&bSearchable_1=false&bSortable_1=false&mDataProp_2=orderId&sSearch_2=&bRegex_2=false&bSearchable_2=true&bSortable_2=true&mDataProp_3=orderStatus&sSearch_3=&bRegex_3=false&bSearchable_3=true&bSortable_3=true&mDataProp_4=reqPichUpDate&sSearch_4=~&bRegex_4=false&bSearchable_4=true&bSortable_4=true&mDataProp_5=appPickupDate&sSearch_5=~&bRegex_5=false&bSearchable_5=true&bSortable_5=true&mDataProp_6=arrivalPickupDate&sSearch_6=~&bRegex_6=false&bSearchable_6=true&bSortable_6=true&mDataProp_7=actualPickUpDate&sSearch_7=~&bRegex_7=false&bSearchable_7=true&bSortable_7=true&mDataProp_8=shipper&sSearch_8=&bRegex_8=false&bSearchable_8=true&bSortable_8=true&mDataProp_9=originCity&sSearch_9=&bRegex_9=false&bSearchable_9=true&bSortable_9=true&mDataProp_10=originState&sSearch_10=&bRegex_10=false&bSearchable_10=true&bSortable_10=true&mDataProp_11=reqDeliveryDate&sSearch_11=~&bRegex_11=false&bSearchable_11=true&bSortable_11=true&mDataProp_12=appDelDate&sSearch_12=~&bRegex_12=false&bSearchable_12=true&bSortable_12=true&mDataProp_13=arrivalDelDate&sSearch_13=~&bRegex_13=false&bSearchable_13=true&bSortable_13=true&mDataProp_14=actualDeliveryDate&sSearch_14=~&bRegex_14=false&bSearchable_14=true&bSortable_14=true&mDataProp_15=consignee&sSearch_15=&bRegex_15=false&bSearchable_15=true&bSortable_15=true&mDataProp_16=destinationCity&sSearch_16=&bRegex_16=false&bSearchable_16=true&bSortable_16=true&mDataProp_17=destinationState&sSearch_17=&bRegex_17=false&bSearchable_17=true&bSortable_17=true&mDataProp_18=lastStatus&sSearch_18=&bRegex_18=false&bSearchable_18=true&bSortable_18=true&mDataProp_19=lastStatusDate&sSearch_19=~&bRegex_19=false&bSearchable_19=true&bSortable_19=true&mDataProp_20=mccNumber&sSearch_20=&bRegex_20=false&bSearchable_20=true&bSortable_20=true&mDataProp_21=vendor&sSearch_21=&bRegex_21=false&bSearchable_21=true&bSortable_21=true&mDataProp_22=dispatcher&sSearch_22=&bRegex_22=false&bSearchable_22=true&bSortable_22=true&mDataProp_23=csrName&sSearch_23=&bRegex_23=false&bSearchable_23=true&bSortable_23=true&mDataProp_24=customerId&sSearch_24=&bRegex_24=false&bSearchable_24=true&bSortable_24=true&mDataProp_25=customer&sSearch_25=&bRegex_25=false&bSearchable_25=true&bSortable_25=true&mDataProp_26=customerRef&sSearch_26=&bRegex_26=false&bSearchable_26=true&bSortable_26=true&mDataProp_27=salesRep&sSearch_27=&bRegex_27=false&bSearchable_27=true&bSortable_27=true&mDataProp_28=equipment&sSearch_28=&bRegex_28=false&bSearchable_28=true&bSortable_28=true&mDataProp_29=equipmentType&sSearch_29=&bRegex_29=false&bSearchable_29=true&bSortable_29=true&mDataProp_30=exportDate&sSearch_30=&bRegex_30=false&bSearchable_30=true&bSortable_30=true&mDataProp_31=invoiceDate&sSearch_31=&bRegex_31=false&bSearchable_31=true&bSortable_31=true&mDataProp_32=invoice&sSearch_32=&bRegex_32=false&bSearchable_32=true&bSortable_32=true&mDataProp_33=totalRevenue&sSearch_33=&bRegex_33=false&bSearchable_33=true&bSortable_33=true&mDataProp_34=totalExpense&sSearch_34=&bRegex_34=false&bSearchable_34=true&bSortable_34=true&mDataProp_35=project&sSearch_35=&bRegex_35=false&bSearchable_35=true&bSortable_35=true&mDataProp_36=equipmentPrefix&sSearch_36=&bRegex_36=false&bSearchable_36=true&bSortable_36=true&mDataProp_37=weight&sSearch_37=&bRegex_37=false&bSearchable_37=true&bSortable_37=true&mDataProp_38=specialRequest&sSearch_38=&bRegex_38=false&bSearchable_38=true&bSortable_38=true&mDataProp_39=null&sSearch_39=&bRegex_39=false&bSearchable_39=true&bSortable_39=false&sSearch=&bRegex=false&iSortCol_0=2&sSortDir_0=asc&iSortingCols=1&office=Oakbrook+Terrace&officeId=7&salesPersonId=&salesPersonName=&csrName=&orderStatusList=+%27COM%27%2C++%27ACG%27%2C++%27COV%27%2C++%27CFM%27%2C++%27DSP%27%2C++%27DDP%27%2C++%27LOD%27%2C++%27EPD%27%2C++%27PPD%27&_=1559896525559,43,0,0
1564640497368,86,Enchanced Order Search,,"Number of samples in transaction : 2, number of failing samples : 2",Thread Group - Highway Order Search 5-3,,false,,1378,5709,3,3,null,85,0,0
1564640497439,41,Click Enchanced Order Search,403,Forbidden,Thread Group - Highway Order Search 5-2,text,false,,689,864,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/enc/highway/search?menuId=2&pageId=7&_pageLabel=page_highway_order_search_new&MLMenu=true,41,0,0
1564640497311,170,Login URL,403,Forbidden,Thread Group - Highway Order Search 5-1,text,false,,689,632,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/mil_ops/mil_dt,170,0,129
